Start_Timestamp,End_Timestamp,Prime,Bit_Length_Prime,2i+1,Bit_Length_2i+1
2025-04-10 02:04:40,2025-04-10 02:04:41,139589,18,279179,19
2025-04-10 02:04:48,2025-04-10 02:04:50,139703,18,279407,19
2025-04-10 02:04:51,2025-04-10 02:04:53,139721,18,279443,19
2025-04-10 02:04:54,2025-04-10 02:04:56,139739,18,279479,19
2025-04-10 02:05:04,2025-04-10 02:05:06,139883,18,279767,19
2025-04-10 02:05:17,2025-04-10 02:05:19,140069,18,280139,19
2025-04-10 02:05:20,2025-04-10 02:05:22,140111,18,280223,19
2025-04-10 02:05:32,2025-04-10 02:05:33,140249,18,280499,19
2025-04-10 02:05:40,2025-04-10 02:05:42,140351,18,280703,19
2025-04-10 02:05:58,2025-04-10 02:06:00,140603,18,281207,19
2025-04-10 02:06:03,2025-04-10 02:06:05,140639,18,281279,19
2025-04-10 02:06:06,2025-04-10 02:06:08,140663,18,281327,19
2025-04-10 02:06:08,2025-04-10 02:06:10,140681,18,281363,19
2025-04-10 02:06:19,2025-04-10 02:06:21,140813,18,281627,19
2025-04-10 02:06:21,2025-04-10 02:06:23,140831,18,281663,19
2025-04-10 02:06:27,2025-04-10 02:06:29,140891,18,281783,19
2025-04-10 02:06:58,2025-04-10 02:07:00,141353,18,282707,19
2025-04-10 02:07:03,2025-04-10 02:07:05,141413,18,282827,19
2025-04-10 02:07:12,2025-04-10 02:07:14,141539,18,283079,19
2025-04-10 02:07:29,2025-04-10 02:07:31,141731,18,283463,19
2025-04-10 02:07:35,2025-04-10 02:07:37,141803,18,283607,19
2025-04-10 02:08:03,2025-04-10 02:08:05,142193,18,284387,19
2025-04-10 02:08:05,2025-04-10 02:08:07,142211,18,284423,19
2025-04-10 02:08:08,2025-04-10 02:08:10,142223,18,284447,19
2025-04-10 02:08:17,2025-04-10 02:08:19,142391,18,284783,19
2025-04-10 02:08:19,2025-04-10 02:08:21,142403,18,284807,19
2025-04-10 02:08:29,2025-04-10 02:08:31,142559,18,285119,19
2025-04-10 02:08:33,2025-04-10 02:08:35,142589,18,285179,19
2025-04-10 02:08:47,2025-04-10 02:08:49,142799,18,285599,19
2025-04-10 02:09:13,2025-04-10 02:09:15,143243,18,286487,19
2025-04-10 02:09:15,2025-04-10 02:09:16,143249,18,286499,19
2025-04-10 02:09:32,2025-04-10 02:09:33,143501,18,287003,19
2025-04-10 02:09:42,2025-04-10 02:09:44,143609,18,287219,19
2025-04-10 02:10:01,2025-04-10 02:10:02,143873,18,287747,19
2025-04-10 02:10:28,2025-04-10 02:10:30,144323,18,288647,19
2025-04-10 02:10:30,2025-04-10 02:10:32,144341,18,288683,19
2025-04-10 02:10:34,2025-04-10 02:10:36,144383,18,288767,19
2025-04-10 02:10:46,2025-04-10 02:10:48,144563,18,289127,19
2025-04-10 02:10:48,2025-04-10 02:10:49,144569,18,289139,19
2025-04-10 02:10:54,2025-04-10 02:10:56,144659,18,289319,19
2025-04-10 02:10:57,2025-04-10 02:10:59,144671,18,289343,19
2025-04-10 02:11:00,2025-04-10 02:11:02,144719,18,289439,19
2025-04-10 02:11:02,2025-04-10 02:11:04,144731,18,289463,19
2025-04-10 02:11:08,2025-04-10 02:11:10,144779,18,289559,19
2025-04-10 02:11:22,2025-04-10 02:11:24,144983,18,289967,19
2025-04-10 02:11:30,2025-04-10 02:11:32,145091,18,290183,19
2025-04-10 02:11:32,2025-04-10 02:11:34,145109,18,290219,19
2025-04-10 02:11:34,2025-04-10 02:11:35,145121,18,290243,19
2025-04-10 02:12:09,2025-04-10 02:12:11,145643,18,291287,19
2025-04-10 02:12:12,2025-04-10 02:12:14,145679,18,291359,19
2025-04-10 02:12:16,2025-04-10 02:12:18,145709,18,291419,19
2025-04-10 02:12:18,2025-04-10 02:12:20,145721,18,291443,19
2025-04-10 02:12:27,2025-04-10 02:12:29,145823,18,291647,19
2025-04-10 02:12:34,2025-04-10 02:12:36,145949,18,291899,19
2025-04-10 02:12:39,2025-04-10 02:12:41,145991,18,291983,19
2025-04-10 02:12:51,2025-04-10 02:12:53,146141,18,292283,19
2025-04-10 02:12:57,2025-04-10 02:12:59,146213,18,292427,19
2025-04-10 02:13:21,2025-04-10 02:13:23,146543,18,293087,19
2025-04-10 02:13:24,2025-04-10 02:13:26,146603,18,293207,19
2025-04-10 02:13:29,2025-04-10 02:13:31,146669,18,293339,19
2025-04-10 02:13:38,2025-04-10 02:13:40,146801,18,293603,19
2025-04-10 02:13:41,2025-04-10 02:13:43,146819,18,293639,19
2025-04-10 02:13:55,2025-04-10 02:13:57,147011,18,294023,19
2025-04-10 02:13:57,2025-04-10 02:13:59,147029,18,294059,19
2025-04-10 02:14:01,2025-04-10 02:14:03,147083,18,294167,19
2025-04-10 02:14:03,2025-04-10 02:14:05,147089,18,294179,19
2025-04-10 02:14:28,2025-04-10 02:14:30,147401,18,294803,19
2025-04-10 02:14:35,2025-04-10 02:14:37,147503,18,295007,19
2025-04-10 02:14:45,2025-04-10 02:14:47,147629,18,295259,19
2025-04-10 02:15:03,2025-04-10 02:15:05,147863,18,295727,19
2025-04-10 02:15:10,2025-04-10 02:15:12,148013,18,296027,19
2025-04-10 02:15:15,2025-04-10 02:15:17,148079,18,296159,19
2025-04-10 02:15:17,2025-04-10 02:15:19,148091,18,296183,19
2025-04-10 02:15:19,2025-04-10 02:15:21,148139,18,296279,19
2025-04-10 02:15:33,2025-04-10 02:15:35,148331,18,296663,19
2025-04-10 02:16:08,2025-04-10 02:16:09,148829,18,297659,19
2025-04-10 02:16:09,2025-04-10 02:16:11,148853,18,297707,19
2025-04-10 02:16:11,2025-04-10 02:16:13,148859,18,297719,19
2025-04-10 02:16:25,2025-04-10 02:16:27,149021,18,298043,19
2025-04-10 02:16:35,2025-04-10 02:16:36,149111,18,298223,19
2025-04-10 02:16:39,2025-04-10 02:16:41,149153,18,298307,19
2025-04-10 02:16:45,2025-04-10 02:16:47,149213,18,298427,19
2025-04-10 02:16:54,2025-04-10 02:16:56,149333,18,298667,19
2025-04-10 02:17:01,2025-04-10 02:17:03,149399,18,298799,19
2025-04-10 02:17:05,2025-04-10 02:17:07,149423,18,298847,19
2025-04-10 02:17:13,2025-04-10 02:17:15,149531,18,299063,19
2025-04-10 02:17:16,2025-04-10 02:17:17,149543,18,299087,19
2025-04-10 02:17:35,2025-04-10 02:17:37,149861,18,299723,19
2025-04-10 02:17:42,2025-04-10 02:17:44,149921,18,299843,19
2025-04-10 02:17:49,2025-04-10 02:17:51,150011,18,300023,19
2025-04-10 02:18:11,2025-04-10 02:18:13,150323,18,300647,19
2025-04-10 02:18:35,2025-04-10 02:18:37,150659,18,301319,19
2025-04-10 02:18:39,2025-04-10 02:18:41,150743,18,301487,19
2025-04-10 02:18:44,2025-04-10 02:18:46,150791,18,301583,19
2025-04-10 02:18:59,2025-04-10 02:19:01,150989,18,301979,19
2025-04-10 02:19:17,2025-04-10 02:19:18,151241,18,302483,19
2025-04-10 02:19:20,2025-04-10 02:19:22,151253,18,302507,19
2025-04-10 02:19:23,2025-04-10 02:19:25,151289,18,302579,19
2025-04-10 02:19:29,2025-04-10 02:19:31,151379,18,302759,19
2025-04-10 02:19:36,2025-04-10 02:19:38,151451,18,302903,19
2025-04-10 02:19:41,2025-04-10 02:19:42,151499,18,302999,19
2025-04-10 02:19:55,2025-04-10 02:19:57,151643,18,303287,19
2025-04-10 02:20:05,2025-04-10 02:20:07,151769,18,303539,19
2025-04-10 02:20:11,2025-04-10 02:20:13,151841,18,303683,19
2025-04-10 02:20:15,2025-04-10 02:20:17,151883,18,303767,19
2025-04-10 02:20:18,2025-04-10 02:20:20,151901,18,303803,19
2025-04-10 02:20:29,2025-04-10 02:20:31,152063,18,304127,19
2025-04-10 02:20:32,2025-04-10 02:20:34,152081,18,304163,19
2025-04-10 02:20:35,2025-04-10 02:20:37,152111,18,304223,19
2025-04-10 02:20:43,2025-04-10 02:20:44,152219,18,304439,19
2025-04-10 02:20:52,2025-04-10 02:20:54,152381,18,304763,19
2025-04-10 02:20:58,2025-04-10 02:21:00,152423,18,304847,19
2025-04-10 02:21:01,2025-04-10 02:21:03,152441,18,304883,19
2025-04-10 02:21:18,2025-04-10 02:21:20,152681,18,305363,19
2025-04-10 02:21:27,2025-04-10 02:21:29,152819,18,305639,19
2025-04-10 02:21:34,2025-04-10 02:21:36,152879,18,305759,19
2025-04-10 02:21:59,2025-04-10 02:22:01,153281,18,306563,19
2025-04-10 02:22:05,2025-04-10 02:22:07,153353,18,306707,19
2025-04-10 02:22:14,2025-04-10 02:22:16,153449,18,306899,19
2025-04-10 02:22:19,2025-04-10 02:22:21,153509,18,307019,19
2025-04-10 02:22:24,2025-04-10 02:22:26,153533,18,307067,19
2025-04-10 02:22:31,2025-04-10 02:22:33,153641,18,307283,19
2025-04-10 02:22:45,2025-04-10 02:22:47,153911,18,307823,19
2025-04-10 02:22:48,2025-04-10 02:22:50,153929,18,307859,19
2025-04-10 02:22:54,2025-04-10 02:22:56,154001,18,308003,19
2025-04-10 02:23:10,2025-04-10 02:23:12,154211,18,308423,19
2025-04-10 02:23:49,2025-04-10 02:23:50,154769,18,309539,19
2025-04-10 02:23:52,2025-04-10 02:23:54,154799,18,309599,19
2025-04-10 02:24:07,2025-04-10 02:24:08,155009,18,310019,19
2025-04-10 02:24:22,2025-04-10 02:24:24,155219,18,310439,19
2025-04-10 02:24:24,2025-04-10 02:24:26,155231,18,310463,19
2025-04-10 02:25:01,2025-04-10 02:25:03,155723,18,311447,19
2025-04-10 02:25:07,2025-04-10 02:25:08,155783,18,311567,19
2025-04-10 02:25:09,2025-04-10 02:25:11,155801,18,311603,19
2025-04-10 02:25:21,2025-04-10 02:25:22,156011,18,312023,19
2025-04-10 02:25:23,2025-04-10 02:25:25,156041,18,312083,19
2025-04-10 02:25:45,2025-04-10 02:25:47,156371,18,312743,19
2025-04-10 02:25:47,2025-04-10 02:25:48,156419,18,312839,19
2025-04-10 02:26:03,2025-04-10 02:26:05,156671,18,313343,19
2025-04-10 02:26:21,2025-04-10 02:26:23,156941,18,313883,19
2025-04-10 02:26:34,2025-04-10 02:26:36,157109,18,314219,19
2025-04-10 02:26:37,2025-04-10 02:26:39,157133,18,314267,19
2025-04-10 02:26:44,2025-04-10 02:26:46,157211,18,314423,19
2025-04-10 02:26:52,2025-04-10 02:26:54,157271,18,314543,19
2025-04-10 02:27:12,2025-04-10 02:27:14,157523,18,315047,19
2025-04-10 02:27:25,2025-04-10 02:27:26,157733,18,315467,19
2025-04-10 02:27:30,2025-04-10 02:27:32,157799,18,315599,19
2025-04-10 02:27:38,2025-04-10 02:27:39,157889,18,315779,19
2025-04-10 02:27:40,2025-04-10 02:27:42,157901,18,315803,19
2025-04-10 02:27:53,2025-04-10 02:27:55,158129,18,316259,19
2025-04-10 02:27:58,2025-04-10 02:28:00,158201,18,316403,19
2025-04-10 02:28:09,2025-04-10 02:28:11,158351,18,316703,19
2025-04-10 02:28:16,2025-04-10 02:28:18,158429,18,316859,19
2025-04-10 02:28:32,2025-04-10 02:28:34,158633,18,317267,19
2025-04-10 02:28:36,2025-04-10 02:28:37,158663,18,317327,19
2025-04-10 02:28:37,2025-04-10 02:28:39,158699,18,317399,19
2025-04-10 02:28:54,2025-04-10 02:28:56,158981,18,317963,19
2025-04-10 02:28:56,2025-04-10 02:28:58,158993,18,317987,19
2025-04-10 02:29:06,2025-04-10 02:29:08,159161,18,318323,19
2025-04-10 02:29:13,2025-04-10 02:29:15,159209,18,318419,19
2025-04-10 02:29:17,2025-04-10 02:29:18,159233,18,318467,19
2025-04-10 02:29:28,2025-04-10 02:29:30,159431,18,318863,19
2025-04-10 02:29:39,2025-04-10 02:29:41,159563,18,319127,19
2025-04-10 02:29:45,2025-04-10 02:29:47,159629,18,319259,19
2025-04-10 02:29:49,2025-04-10 02:29:51,159671,18,319343,19
2025-04-10 02:29:59,2025-04-10 02:30:01,159773,18,319547,19
2025-04-10 02:30:06,2025-04-10 02:30:08,159839,18,319679,19
2025-04-10 02:30:18,2025-04-10 02:30:19,160019,18,320039,19
2025-04-10 02:30:19,2025-04-10 02:30:21,160031,18,320063,19
2025-04-10 02:30:31,2025-04-10 02:30:33,160169,18,320339,19
2025-04-10 02:30:39,2025-04-10 02:30:41,160313,18,320627,19
2025-04-10 02:30:42,2025-04-10 02:30:44,160343,18,320687,19
2025-04-10 02:31:00,2025-04-10 02:31:02,160619,18,321239,19
2025-04-10 02:31:32,2025-04-10 02:31:34,161033,18,322067,19
2025-04-10 02:31:34,2025-04-10 02:31:36,161039,18,322079,19
2025-04-10 02:31:40,2025-04-10 02:31:42,161123,18,322247,19
2025-04-10 02:31:45,2025-04-10 02:31:47,161159,18,322319,19
2025-04-10 02:31:47,2025-04-10 02:31:49,161201,18,322403,19
2025-04-10 02:31:54,2025-04-10 02:31:56,161303,18,322607,19
2025-04-10 02:32:00,2025-04-10 02:32:02,161363,18,322727,19
2025-04-10 02:32:06,2025-04-10 02:32:07,161459,18,322919,19
2025-04-10 02:32:13,2025-04-10 02:32:15,161543,18,323087,19
2025-04-10 02:32:15,2025-04-10 02:32:17,161561,18,323123,19
2025-04-10 02:32:30,2025-04-10 02:32:32,161753,18,323507,19
2025-04-10 02:32:35,2025-04-10 02:32:37,161783,18,323567,19
2025-04-10 02:32:41,2025-04-10 02:32:43,161879,18,323759,19
2025-04-10 02:32:54,2025-04-10 02:32:56,162059,18,324119,19
2025-04-10 02:32:59,2025-04-10 02:33:00,162119,18,324239,19
2025-04-10 02:33:01,2025-04-10 02:33:03,162209,18,324419,19
2025-04-10 02:33:05,2025-04-10 02:33:07,162251,18,324503,19
2025-04-10 02:33:12,2025-04-10 02:33:14,162293,18,324587,19
2025-04-10 02:33:18,2025-04-10 02:33:20,162419,18,324839,19
2025-04-10 02:33:31,2025-04-10 02:33:33,162593,18,325187,19
2025-04-10 02:33:38,2025-04-10 02:33:40,162671,18,325343,19
2025-04-10 02:33:45,2025-04-10 02:33:47,162731,18,325463,19
2025-04-10 02:33:52,2025-04-10 02:33:54,162821,18,325643,19
2025-04-10 02:34:04,2025-04-10 02:34:06,162971,18,325943,19
2025-04-10 02:34:13,2025-04-10 02:34:15,163109,18,326219,19
2025-04-10 02:34:37,2025-04-10 02:34:39,163433,18,326867,19
2025-04-10 02:34:39,2025-04-10 02:34:41,163469,18,326939,19
2025-04-10 02:34:49,2025-04-10 02:34:50,163601,18,327203,19
2025-04-10 02:34:56,2025-04-10 02:34:58,163673,18,327347,19
2025-04-10 02:35:08,2025-04-10 02:35:10,163853,18,327707,19
2025-04-10 02:35:19,2025-04-10 02:35:21,163991,18,327983,19
2025-04-10 02:35:25,2025-04-10 02:35:26,164051,18,328103,19
2025-04-10 02:35:44,2025-04-10 02:35:46,164309,18,328619,19
2025-04-10 02:35:59,2025-04-10 02:36:01,164513,18,329027,19
2025-04-10 02:36:06,2025-04-10 02:36:08,164621,18,329243,19
2025-04-10 02:36:20,2025-04-10 02:36:22,164831,18,329663,19
2025-04-10 02:36:28,2025-04-10 02:36:30,164999,18,329999,19
2025-04-10 02:36:35,2025-04-10 02:36:37,165083,18,330167,19
2025-04-10 02:36:41,2025-04-10 02:36:42,165173,18,330347,19
2025-04-10 02:36:48,2025-04-10 02:36:50,165293,18,330587,19
2025-04-10 02:36:50,2025-04-10 02:36:52,165311,18,330623,19
2025-04-10 02:36:58,2025-04-10 02:37:00,165383,18,330767,19
2025-04-10 02:37:02,2025-04-10 02:37:04,165443,18,330887,19
2025-04-10 02:37:04,2025-04-10 02:37:05,165449,18,330899,19
2025-04-10 02:37:20,2025-04-10 02:37:22,165653,18,331307,19
2025-04-10 02:37:39,2025-04-10 02:37:41,165941,18,331883,19
2025-04-10 02:37:43,2025-04-10 02:37:45,165983,18,331967,19
2025-04-10 02:37:52,2025-04-10 02:37:54,166151,18,332303,19
2025-04-10 02:38:06,2025-04-10 02:38:08,166349,18,332699,19
2025-04-10 02:38:24,2025-04-10 02:38:26,166613,18,333227,19
2025-04-10 02:38:28,2025-04-10 02:38:30,166643,18,333287,19
2025-04-10 02:38:36,2025-04-10 02:38:38,166739,18,333479,19
2025-04-10 02:38:39,2025-04-10 02:38:40,166781,18,333563,19
2025-04-10 02:38:43,2025-04-10 02:38:45,166823,18,333647,19
2025-04-10 02:38:56,2025-04-10 02:38:58,166979,18,333959,19
2025-04-10 02:39:00,2025-04-10 02:39:02,167021,18,334043,19
2025-04-10 02:39:10,2025-04-10 02:39:12,167099,18,334199,19
2025-04-10 02:39:15,2025-04-10 02:39:17,167159,18,334319,19
2025-04-10 02:39:21,2025-04-10 02:39:22,167213,18,334427,19
2025-04-10 02:39:26,2025-04-10 02:39:28,167309,18,334619,19
2025-04-10 02:39:33,2025-04-10 02:39:35,167393,18,334787,19
2025-04-10 02:39:56,2025-04-10 02:39:58,167729,18,335459,19
2025-04-10 02:39:59,2025-04-10 02:40:01,167759,18,335519,19
2025-04-10 02:40:07,2025-04-10 02:40:08,167873,18,335747,19
2025-04-10 02:40:17,2025-04-10 02:40:19,168029,18,336059,19
2025-04-10 02:40:21,2025-04-10 02:40:23,168071,18,336143,19
2025-04-10 02:40:32,2025-04-10 02:40:34,168263,18,336527,19
2025-04-10 02:40:36,2025-04-10 02:40:38,168281,18,336563,19
2025-04-10 02:40:38,2025-04-10 02:40:40,168293,18,336587,19
2025-04-10 02:40:45,2025-04-10 02:40:47,168449,18,336899,19
2025-04-10 02:40:50,2025-04-10 02:40:52,168491,18,336983,19
2025-04-10 02:41:04,2025-04-10 02:41:05,168713,18,337427,19
2025-04-10 02:41:08,2025-04-10 02:41:10,168743,18,337487,19
2025-04-10 02:41:12,2025-04-10 02:41:14,168803,18,337607,19
2025-04-10 02:41:30,2025-04-10 02:41:32,169079,18,338159,19
2025-04-10 02:41:44,2025-04-10 02:41:46,169283,18,338567,19
2025-04-10 02:41:51,2025-04-10 02:41:53,169343,18,338687,19
2025-04-10 02:41:54,2025-04-10 02:41:56,169373,18,338747,19
2025-04-10 02:42:05,2025-04-10 02:42:07,169553,18,339107,19
2025-04-10 02:42:14,2025-04-10 02:42:16,169661,18,339323,19
2025-04-10 02:42:20,2025-04-10 02:42:22,169733,18,339467,19
2025-04-10 02:42:24,2025-04-10 02:42:25,169769,18,339539,19
2025-04-10 02:42:35,2025-04-10 02:42:37,169913,18,339827,19
2025-04-10 02:42:37,2025-04-10 02:42:39,169919,18,339839,19
2025-04-10 02:42:41,2025-04-10 02:42:43,169943,18,339887,19
2025-04-10 02:42:46,2025-04-10 02:42:47,170003,18,340007,19
2025-04-10 02:42:50,2025-04-10 02:42:52,170063,18,340127,19
2025-04-10 02:42:56,2025-04-10 02:42:58,170141,18,340283,19
2025-04-10 02:43:09,2025-04-10 02:43:11,170279,18,340559,19
2025-04-10 02:43:20,2025-04-10 02:43:22,170393,18,340787,19
2025-04-10 02:43:34,2025-04-10 02:43:35,170609,18,341219,19
2025-04-10 02:43:39,2025-04-10 02:43:40,170669,18,341339,19
2025-04-10 02:43:43,2025-04-10 02:43:45,170711,18,341423,19
2025-04-10 02:43:50,2025-04-10 02:43:52,170801,18,341603,19
2025-04-10 02:43:56,2025-04-10 02:43:57,170843,18,341687,19
2025-04-10 02:44:07,2025-04-10 02:44:09,171023,18,342047,19
2025-04-10 02:44:09,2025-04-10 02:44:11,171029,18,342059,19
2025-04-10 02:44:13,2025-04-10 02:44:15,171053,18,342107,19
2025-04-10 02:44:22,2025-04-10 02:44:24,171179,18,342359,19
2025-04-10 02:44:25,2025-04-10 02:44:27,171233,18,342467,19
2025-04-10 02:44:28,2025-04-10 02:44:30,171263,18,342527,19
2025-04-10 02:44:32,2025-04-10 02:44:34,171299,18,342599,19
2025-04-10 02:44:35,2025-04-10 02:44:36,171329,18,342659,19
2025-04-10 02:44:38,2025-04-10 02:44:40,171401,18,342803,19
2025-04-10 02:44:42,2025-04-10 02:44:44,171449,18,342899,19
2025-04-10 02:44:58,2025-04-10 02:45:00,171653,18,343307,19
2025-04-10 02:45:15,2025-04-10 02:45:17,171863,18,343727,19
2025-04-10 02:45:38,2025-04-10 02:45:40,172181,18,344363,19
2025-04-10 02:45:46,2025-04-10 02:45:48,172283,18,344567,19
2025-04-10 02:45:58,2025-04-10 02:45:59,172421,18,344843,19
2025-04-10 02:46:30,2025-04-10 02:46:31,172829,18,345659,19
2025-04-10 02:46:32,2025-04-10 02:46:34,172853,18,345707,19
2025-04-10 02:46:44,2025-04-10 02:46:46,173021,18,346043,19
2025-04-10 02:46:47,2025-04-10 02:46:49,173039,18,346079,19
2025-04-10 02:47:01,2025-04-10 02:47:03,173219,18,346439,19
2025-04-10 02:47:05,2025-04-10 02:47:07,173273,18,346547,19
2025-04-10 02:47:18,2025-04-10 02:47:20,173501,18,347003,19
2025-04-10 02:47:20,2025-04-10 02:47:22,173531,18,347063,19
2025-04-10 02:47:24,2025-04-10 02:47:26,173549,18,347099,19
2025-04-10 02:47:58,2025-04-10 02:48:00,173993,18,347987,19
2025-04-10 02:48:12,2025-04-10 02:48:14,174143,18,348287,19
2025-04-10 02:48:17,2025-04-10 02:48:19,174221,18,348443,19
2025-04-10 02:48:22,2025-04-10 02:48:24,174263,18,348527,19
2025-04-10 02:48:24,2025-04-10 02:48:26,174281,18,348563,19
2025-04-10 02:48:32,2025-04-10 02:48:34,174389,18,348779,19
2025-04-10 02:48:35,2025-04-10 02:48:37,174413,18,348827,19
2025-04-10 02:48:48,2025-04-10 02:48:50,174599,18,349199,19
2025-04-10 02:49:00,2025-04-10 02:49:02,174749,18,349499,19
2025-04-10 02:49:10,2025-04-10 02:49:12,174893,18,349787,19
2025-04-10 02:49:17,2025-04-10 02:49:19,174959,18,349919,19
2025-04-10 02:49:26,2025-04-10 02:49:28,175079,18,350159,19
2025-04-10 02:49:32,2025-04-10 02:49:33,175211,18,350423,19
2025-04-10 02:49:33,2025-04-10 02:49:35,175229,18,350459,19
2025-04-10 02:49:42,2025-04-10 02:49:44,175349,18,350699,19
2025-04-10 02:49:45,2025-04-10 02:49:47,175391,18,350783,19
2025-04-10 02:49:52,2025-04-10 02:49:54,175481,18,350963,19
2025-04-10 02:49:57,2025-04-10 02:49:59,175523,18,351047,19
2025-04-10 02:50:06,2025-04-10 02:50:08,175673,18,351347,19
2025-04-10 02:50:08,2025-04-10 02:50:10,175691,18,351383,19
2025-04-10 02:50:16,2025-04-10 02:50:18,175781,18,351563,19
2025-04-10 02:50:22,2025-04-10 02:50:24,175853,18,351707,19
2025-04-10 02:50:34,2025-04-10 02:50:35,175979,18,351959,19
2025-04-10 02:50:38,2025-04-10 02:50:40,176021,18,352043,19
2025-04-10 02:50:54,2025-04-10 02:50:55,176201,18,352403,19
2025-04-10 02:51:00,2025-04-10 02:51:02,176261,18,352523,19
2025-04-10 02:51:03,2025-04-10 02:51:05,176303,18,352607,19
2025-04-10 02:51:11,2025-04-10 02:51:13,176369,18,352739,19
2025-04-10 02:51:28,2025-04-10 02:51:30,176549,18,353099,19
2025-04-10 02:51:32,2025-04-10 02:51:34,176573,18,353147,19
2025-04-10 02:51:53,2025-04-10 02:51:55,176849,18,353699,19
2025-04-10 02:51:58,2025-04-10 02:51:59,176903,18,353807,19
2025-04-10 02:52:02,2025-04-10 02:52:04,176933,18,353867,19
2025-04-10 02:52:08,2025-04-10 02:52:10,177011,18,354023,19
2025-04-10 02:52:23,2025-04-10 02:52:25,177239,18,354479,19
2025-04-10 02:52:26,2025-04-10 02:52:28,177269,18,354539,19
2025-04-10 02:52:30,2025-04-10 02:52:32,177323,18,354647,19
2025-04-10 02:53:01,2025-04-10 02:53:03,177839,18,355679,19
2025-04-10 02:53:35,2025-04-10 02:53:36,178289,18,356579,19
2025-04-10 02:54:11,2025-04-10 02:54:13,178781,18,357563,19
2025-04-10 02:54:13,2025-04-10 02:54:14,178793,18,357587,19
2025-04-10 02:54:23,2025-04-10 02:54:25,178889,18,357779,19
2025-04-10 02:54:38,2025-04-10 02:54:40,179051,18,358103,19
2025-04-10 02:54:44,2025-04-10 02:54:46,179111,18,358223,19
2025-04-10 02:54:52,2025-04-10 02:54:54,179213,18,358427,19
2025-04-10 02:54:55,2025-04-10 02:54:57,179243,18,358487,19
2025-04-10 02:55:03,2025-04-10 02:55:04,179351,18,358703,19
2025-04-10 02:55:10,2025-04-10 02:55:12,179429,18,358859,19
2025-04-10 02:55:14,2025-04-10 02:55:16,179453,18,358907,19
2025-04-10 02:55:24,2025-04-10 02:55:26,179573,18,359147,19
2025-04-10 02:55:30,2025-04-10 02:55:32,179603,18,359207,19
2025-04-10 02:55:33,2025-04-10 02:55:34,179633,18,359267,19
2025-04-10 02:56:14,2025-04-10 02:56:16,180161,18,360323,19
2025-04-10 02:56:35,2025-04-10 02:56:37,180413,18,360827,19
2025-04-10 02:56:39,2025-04-10 02:56:41,180473,18,360947,19
2025-04-10 02:56:55,2025-04-10 02:56:57,180731,18,361463,19
2025-04-10 02:56:57,2025-04-10 02:56:59,180749,18,361499,19
2025-04-10 02:57:10,2025-04-10 02:57:12,180959,18,361919,19
2025-04-10 02:57:12,2025-04-10 02:57:13,181001,18,362003,19
2025-04-10 02:57:35,2025-04-10 02:57:37,181361,18,362723,19
2025-04-10 02:57:47,2025-04-10 02:57:49,181523,18,363047,19
2025-04-10 02:58:17,2025-04-10 02:58:19,181943,18,363887,19
2025-04-10 02:58:33,2025-04-10 02:58:35,182111,18,364223,19
2025-04-10 02:58:47,2025-04-10 02:58:49,182261,18,364523,19
2025-04-10 02:59:01,2025-04-10 02:59:03,182471,18,364943,19
2025-04-10 02:59:04,2025-04-10 02:59:05,182489,18,364979,19
2025-04-10 02:59:07,2025-04-10 02:59:09,182519,18,365039,19
2025-04-10 02:59:12,2025-04-10 02:59:13,182579,18,365159,19
2025-04-10 02:59:25,2025-04-10 02:59:27,182711,18,365423,19
2025-04-10 02:59:32,2025-04-10 02:59:34,182813,18,365627,19
2025-04-10 02:59:55,2025-04-10 02:59:57,183119,18,366239,19
2025-04-10 02:59:59,2025-04-10 03:00:01,183191,18,366383,19
2025-04-10 03:00:06,2025-04-10 03:00:08,183299,18,366599,19
2025-04-10 03:00:21,2025-04-10 03:00:23,183461,18,366923,19
2025-04-10 03:00:27,2025-04-10 03:00:29,183503,18,367007,19
2025-04-10 03:00:29,2025-04-10 03:00:31,183509,18,367019,19
2025-04-10 03:00:34,2025-04-10 03:00:35,183569,18,367139,19
2025-04-10 03:00:37,2025-04-10 03:00:39,183581,18,367163,19
2025-04-10 03:00:48,2025-04-10 03:00:49,183713,18,367427,19
2025-04-10 03:01:17,2025-04-10 03:01:20,184181,18,368363,19
2025-04-10 03:01:22,2025-04-10 03:01:24,184199,18,368399,19
2025-04-10 03:01:42,2025-04-10 03:01:44,184511,18,369023,19
2025-04-10 03:01:47,2025-04-10 03:01:48,184559,18,369119,19
2025-04-10 03:01:49,2025-04-10 03:01:51,184571,18,369143,19
2025-04-10 03:01:54,2025-04-10 03:01:56,184631,18,369263,19
2025-04-10 03:02:01,2025-04-10 03:02:03,184703,18,369407,19
2025-04-10 03:02:08,2025-04-10 03:02:10,184823,18,369647,19
2025-04-10 03:02:10,2025-04-10 03:02:12,184829,18,369659,19
2025-04-10 03:02:18,2025-04-10 03:02:20,184913,18,369827,19
2025-04-10 03:02:28,2025-04-10 03:02:30,185051,18,370103,19
2025-04-10 03:02:35,2025-04-10 03:02:37,185099,18,370199,19
2025-04-10 03:02:37,2025-04-10 03:02:39,185123,18,370247,19
2025-04-10 03:02:52,2025-04-10 03:02:54,185309,18,370619,19
2025-04-10 03:03:01,2025-04-10 03:03:03,185441,18,370883,19
2025-04-10 03:03:10,2025-04-10 03:03:12,185543,18,371087,19
